image_path,source_id,y_true,y_pred,true_label,pred_label,confidence,pred_efficientnet_lite0,pred_efficientnet_b0,pred_shufflenet_v2_x1_0
clean/northern_corn_leaf_blight/real/northern_corn_leaf_blight_maize_africa_real_66253003.jpg,maize_africa,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.8301311731338501,6,6,6
clean/common_rust/lab/common_rust_multi_desease_lab_25203397.jpg,multi_desease,0,0,common_rust,common_rust,0.9091451168060304,0,0,0
clean/lethal_necrosis/real/lethal_necrosis_multi_desease_real_42944637.jpeg,multi_desease,4,4,lethal_necrosis,lethal_necrosis,0.8404988050460815,4,4,4
clean/gray_leaf_spot/real/gray_leaf_spot_maize_leaf_roboflow_real_b85a10e6.jpg,maize_leaf_roboflow,2,2,gray_leaf_spot,gray_leaf_spot,0.913877248764038,2,2,2
clean/healthy/real/healthy_maize_desease_v1.1_real_1399.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.81814044713974,3,3,3
clean/fall_armyworm/real/fall_armyworm_multi_desease_real_17522226.jpg,multi_desease,1,1,fall_armyworm,fall_armyworm,0.8491867780685425,1,1,1
clean/gray_leaf_spot/real/gray_leaf_spot_corn_leaf_diseases_classification_roboflow_real_7aaaaeea.jpg,corn_leaf_diseases_classification_roboflow,2,2,gray_leaf_spot,gray_leaf_spot,0.919317662715912,2,2,2
clean/healthy/real/healthy_maize_desease_v1.1_real_2869.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.8206058144569397,3,3,3
clean/lethal_necrosis/real/lethal_necrosis_multi_desease_real_81612456.jpeg,multi_desease,4,4,lethal_necrosis,lethal_necrosis,0.8430481553077698,4,4,4
clean/fall_armyworm/real/fall_armyworm_multi_desease_real_91631826.jpg,multi_desease,1,1,fall_armyworm,fall_armyworm,0.8527970910072327,1,1,1
clean/fall_armyworm/real/fall_armyworm_maize_africa_real_25759168.jpg,maize_africa,1,1,fall_armyworm,fall_armyworm,0.8645643591880798,1,1,1
clean/healthy/real/healthy_maize_africa_v1.2_real_616.jpg,maize_africa_v1.2,3,3,healthy,healthy,0.8223192691802979,3,3,3
clean/healthy/real/healthy_cropdg_real_282.jpg,cropdg,3,3,healthy,healthy,0.8198065757751465,3,3,3
clean/fall_armyworm/real/fall_armyworm_maize_africa_real_98107205.jpg,maize_africa,1,1,fall_armyworm,fall_armyworm,0.8656794428825378,1,1,1
clean/lethal_necrosis/real/lethal_necrosis_maize_africa_real_34236298.jpg,maize_africa,4,4,lethal_necrosis,lethal_necrosis,0.842995822429657,4,4,4
clean/lethal_necrosis/real/lethal_necrosis_maize_africa_real_97271269.jpg,maize_africa,4,4,lethal_necrosis,lethal_necrosis,0.8282784819602966,4,4,4
clean/healthy/real/healthy_maize_africa_v1.2_real_1089.jpg,maize_africa_v1.2,3,3,healthy,healthy,0.8236042857170105,3,3,3
clean/lethal_necrosis/real/lethal_necrosis_multi_desease_real_58501424.jpeg,multi_desease,4,4,lethal_necrosis,lethal_necrosis,0.829904317855835,4,4,4
clean/northern_corn_leaf_blight/real/northern_corn_leaf_blight_maize_africa_real_58226150.jpg,maize_africa,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.8313519358634949,6,6,6
clean/lethal_necrosis/real/lethal_necrosis_maize_africa_real_79343232.jpg,maize_africa,4,4,lethal_necrosis,lethal_necrosis,0.8505552411079407,4,4,4
clean/lethal_necrosis/real/lethal_necrosis_maize_africa_real_90471485.jpg,maize_africa,4,4,lethal_necrosis,lethal_necrosis,0.8509492874145508,4,4,4
clean/fall_armyworm/real/fall_armyworm_multi_desease_real_58197472.jpg,multi_desease,1,1,fall_armyworm,fall_armyworm,0.8711506128311157,1,1,1
clean/northern_corn_leaf_blight/real/northern_corn_leaf_blight_maize_field_real_15681177.jpg,maize_field,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.8256624937057495,6,6,6
clean/healthy/real/healthy_maize_africa_v1.2_real_1117.jpg,maize_africa_v1.2,3,3,healthy,healthy,0.8205082416534424,3,3,3
clean/northern_corn_leaf_blight/real/northern_corn_leaf_blight_maize_africa_real_91333315.jpg,maize_africa,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.8139849901199341,6,6,6
clean/lethal_necrosis/real/lethal_necrosis_multi_desease_real_24453960.jpeg,multi_desease,4,4,lethal_necrosis,lethal_necrosis,0.8444103002548218,4,4,4
clean/healthy/real/healthy_maize_desease_v1.1_real_489.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.8197190165519714,3,3,3
clean/healthy/real/healthy_maize_desease_v1.1_real_4133.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.824616551399231,3,3,3
clean/healthy/real/healthy_maize_desease_v1.1_real_2223.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.8104021549224854,3,3,3
clean/healthy/real/healthy_cropdg_real_821.jpg,cropdg,3,3,healthy,healthy,0.8159396648406982,3,3,3
clean/northern_corn_leaf_blight/real/northern_corn_leaf_blight_maize_africa_real_61439210.jpg,maize_africa,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.5517232418060303,6,6,2
clean/fall_armyworm/real/fall_armyworm_corn_leaf_roboflow_real_80602003.jpg,corn_leaf_roboflow,1,6,fall_armyworm,northern_corn_leaf_blight,0.4604093432426452,6,6,1
clean/healthy/real/healthy_cropdg_real_254.jpg,cropdg,3,3,healthy,healthy,0.8239555954933167,3,3,3
clean/common_rust/lab/common_rust_maize_desease_lab_96707928.jpg,maize_desease,0,0,common_rust,common_rust,0.9047406911849976,0,0,0
clean/common_rust/lab/common_rust_multi_desease_lab_58238601.jpg,multi_desease,0,0,common_rust,common_rust,0.9105094075202942,0,0,0
clean/gray_leaf_spot/real/gray_leaf_spot_corn_leaf_diseases_classification_roboflow_real_1a43c76b.jpg,corn_leaf_diseases_classification_roboflow,2,2,gray_leaf_spot,gray_leaf_spot,0.9184383749961852,2,2,2
clean/healthy/real/healthy_maize_desease_v1.1_real_3723.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.819605827331543,3,3,3
clean/northern_corn_leaf_blight/real/northern_corn_leaf_blight_maize_africa_real_71206810.jpg,maize_africa,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.8346733450889587,6,6,6
clean/gray_leaf_spot/lab/gray_leaf_spot_cropdg_lab_23226602.jpg,cropdg,2,2,gray_leaf_spot,gray_leaf_spot,0.8535663485527039,2,2,2
clean/common_rust/lab/common_rust_maize_desease_lab_69403567.jpg,maize_desease,0,0,common_rust,common_rust,0.904878795146942,0,0,0
clean/nitrogen_deficiency/real/nitrogen_deficiency_corn_leaf_roboflow_real_93669174.jpg,corn_leaf_roboflow,5,5,nitrogen_deficiency,nitrogen_deficiency,0.9513379335403442,5,5,5
clean/lethal_necrosis/real/lethal_necrosis_maize_africa_real_18304463.jpg,maize_africa,4,4,lethal_necrosis,lethal_necrosis,0.83989018201828,4,4,4
clean/healthy/real/healthy_maize_africa_v1.2_real_412.jpg,maize_africa_v1.2,3,3,healthy,healthy,0.8132463693618774,3,3,3
clean/northern_corn_leaf_blight/real/northern_corn_leaf_blight_corn_leaf_roboflow_real_51721855.jpg,corn_leaf_roboflow,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.8164476156234741,6,6,6
clean/nitrogen_deficiency/real/nitrogen_deficiency_corn_leaf_roboflow_real_46267999.jpg,corn_leaf_roboflow,5,5,nitrogen_deficiency,nitrogen_deficiency,0.865321934223175,5,5,5
clean/lethal_necrosis/real/lethal_necrosis_maize_africa_real_71056323.jpg,maize_africa,4,4,lethal_necrosis,lethal_necrosis,0.8509166240692139,4,4,4
clean/healthy/real/healthy_maize_desease_v1.1_real_4487.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.8018341660499573,3,3,3
clean/healthy/real/healthy_maize_desease_v1.1_real_5181.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.8208529949188232,3,3,3
clean/fall_armyworm/real/fall_armyworm_corn_leaf_roboflow_real_22783905.jpg,corn_leaf_roboflow,1,1,fall_armyworm,fall_armyworm,0.839310884475708,1,1,1
clean/healthy/real/healthy_maize_desease_v1.1_real_5241.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.821089506149292,3,3,3
clean/fall_armyworm/real/fall_armyworm_maize_africa_real_31049355.jpg,maize_africa,1,1,fall_armyworm,fall_armyworm,0.8667507171630859,1,1,1
clean/lethal_necrosis/real/lethal_necrosis_multi_desease_real_58246110.jpeg,multi_desease,4,4,lethal_necrosis,lethal_necrosis,0.8466914892196655,4,4,4
clean/healthy/real/healthy_maize_desease_v1.1_real_438.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.8194003105163574,3,3,3
clean/fall_armyworm/real/fall_armyworm_multi_desease_real_26533838.jpg,multi_desease,1,1,fall_armyworm,fall_armyworm,0.8221873044967651,1,1,1
clean/healthy/real/healthy_maize_desease_v1.1_real_3051.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.8183189630508423,3,3,3
clean/healthy/real/healthy_maize_desease_v1.1_real_4358.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.8210391998291016,3,3,3
clean/healthy/real/healthy_maize_desease_v1.1_real_2840.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.8069351315498352,3,3,3
clean/healthy/real/healthy_maize_desease_v1.1_real_1623.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.8241008520126343,3,3,3
clean/lethal_necrosis/real/lethal_necrosis_multi_desease_real_30760665.jpeg,multi_desease,4,4,lethal_necrosis,lethal_necrosis,0.8407546281814575,4,4,4
clean/northern_corn_leaf_blight/real/northern_corn_leaf_blight_maize_africa_real_91750483.jpg,maize_africa,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.8257268071174622,6,6,6
clean/gray_leaf_spot/real/gray_leaf_spot_corn_leaf_diseases_classification_roboflow_real_31b39a0f.jpg,corn_leaf_diseases_classification_roboflow,2,2,gray_leaf_spot,gray_leaf_spot,0.9242567420005798,2,2,2
clean/potassium_deficiency/real/potassium_deficiency_maize_2_roboflow_real_8b25ffa9.jpg,maize_2_roboflow,8,8,potassium_deficiency,potassium_deficiency,0.9577576518058776,8,8,8
clean/healthy/real/healthy_maize_africa_v1.2_real_540.jpg,maize_africa_v1.2,3,3,healthy,healthy,0.8102918863296509,3,3,3
clean/fall_armyworm/real/fall_armyworm_maize_africa_real_52390530.jpg,maize_africa,1,1,fall_armyworm,fall_armyworm,0.8540805578231812,1,1,1
clean/healthy/real/healthy_maize_desease_v1.1_real_1890.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.8169919848442078,3,3,3
clean/lethal_necrosis/real/lethal_necrosis_maize_africa_real_26023144.jpg,maize_africa,4,4,lethal_necrosis,lethal_necrosis,0.840430498123169,4,4,4
clean/fall_armyworm/real/fall_armyworm_maize_africa_real_51063937.jpg,maize_africa,1,1,fall_armyworm,fall_armyworm,0.8443495035171509,1,1,1
clean/northern_corn_leaf_blight/real/northern_corn_leaf_blight_maize_africa_real_25032334.jpg,maize_africa,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.8282418251037598,6,6,6
clean/common_rust/lab/common_rust_multi_desease_lab_40504144.jpg,multi_desease,0,0,common_rust,common_rust,0.9047248363494872,0,0,0
clean/healthy/real/healthy_maize_desease_v1.1_real_4921.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.8150555491447449,3,3,3
clean/northern_corn_leaf_blight/lab/northern_corn_leaf_blight_cropdg_lab_776.jpg,cropdg,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.8259056806564331,6,6,6
clean/healthy/real/healthy_maize_desease_v1.1_real_1716.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.8205037117004395,3,3,3
clean/lethal_necrosis/real/lethal_necrosis_maize_africa_real_40205659.jpg,maize_africa,4,4,lethal_necrosis,lethal_necrosis,0.8358778953552246,4,4,4
clean/gray_leaf_spot/real/gray_leaf_spot_corn_leaf_diseases_classification_roboflow_real_b1c0d291.jpg,corn_leaf_diseases_classification_roboflow,2,2,gray_leaf_spot,gray_leaf_spot,0.9259076714515686,2,2,2
clean/lethal_necrosis/real/lethal_necrosis_multi_desease_real_35522822.jpeg,multi_desease,4,4,lethal_necrosis,lethal_necrosis,0.8391991853713989,4,4,4
clean/northern_corn_leaf_blight/real/northern_corn_leaf_blight_maize_africa_real_11153267.jpg,maize_africa,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.8376013040542603,6,6,6
clean/northern_corn_leaf_blight/real/northern_corn_leaf_blight_maize_desease_real_97258259.jpg,maize_desease,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.8261452317237854,6,6,6
clean/healthy/real/healthy_maize_desease_v1.1_real_1462.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.8044033050537109,3,3,3
clean/healthy/real/healthy_maize_desease_v1.1_real_4859.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.8115551471710205,3,3,3
clean/lethal_necrosis/real/lethal_necrosis_maize_africa_real_10962654.jpg,maize_africa,4,4,lethal_necrosis,lethal_necrosis,0.8392878174781799,4,4,4
clean/fall_armyworm/real/fall_armyworm_multi_desease_real_84753180.jpg,multi_desease,1,1,fall_armyworm,fall_armyworm,0.8599897623062134,1,1,1
clean/fall_armyworm/real/fall_armyworm_maize_africa_real_73021857.jpg,maize_africa,1,1,fall_armyworm,fall_armyworm,0.8578717112541199,1,1,1
clean/lethal_necrosis/real/lethal_necrosis_maize_africa_real_11166415.jpg,maize_africa,4,4,lethal_necrosis,lethal_necrosis,0.8445802330970764,4,4,4
clean/fall_armyworm/real/fall_armyworm_multi_desease_real_80425765.jpg,multi_desease,1,1,fall_armyworm,fall_armyworm,0.858657956123352,1,1,1
clean/lethal_necrosis/real/lethal_necrosis_multi_desease_real_87673777.jpeg,multi_desease,4,4,lethal_necrosis,lethal_necrosis,0.8336129188537598,4,4,4
clean/northern_corn_leaf_blight/lab/northern_corn_leaf_blight_cropdg_lab_865.jpg,cropdg,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.8264603614807129,6,6,6
clean/northern_corn_leaf_blight/real/northern_corn_leaf_blight_corn_leaf_roboflow_real_89845770.jpg,corn_leaf_roboflow,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.8244830965995789,6,6,6
clean/lethal_necrosis/real/lethal_necrosis_maize_africa_real_41335835.jpg,maize_africa,4,4,lethal_necrosis,lethal_necrosis,0.8416106104850769,4,4,4
clean/phosphorus_deficiency/real/phosphorus_deficiency_maize_nutrient_real_17272987.jpeg,maize_nutrient,7,7,phosphorus_deficiency,phosphorus_deficiency,0.9074339866638184,7,7,7
clean/lethal_necrosis/real/lethal_necrosis_maize_africa_real_48931673.jpg,maize_africa,4,4,lethal_necrosis,lethal_necrosis,0.8392930030822754,4,4,4
clean/healthy/real/healthy_maize_desease_v1.1_real_4510.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.8234432935714722,3,3,3
clean/northern_corn_leaf_blight/real/northern_corn_leaf_blight_maize_desease_real_75190520.jpg,maize_desease,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.8267654180526733,6,6,6
clean/healthy/real/healthy_maize_desease_v1.1_real_4074.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.8260826468467712,3,3,3
clean/healthy/real/healthy_cropdg_real_335.jpg,cropdg,3,3,healthy,healthy,0.8161438703536987,3,3,3
clean/potassium_deficiency/real/potassium_deficiency_maize_2_roboflow_real_b88b49c9.jpg,maize_2_roboflow,8,8,potassium_deficiency,potassium_deficiency,0.7017386555671692,8,8,7
clean/common_rust/lab/common_rust_maize_desease_lab_80058384.jpg,maize_desease,0,0,common_rust,common_rust,0.8953437209129333,0,0,0
clean/northern_corn_leaf_blight/real/northern_corn_leaf_blight_maize_africa_real_24842349.jpg,maize_africa,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.8192800879478455,6,6,6
clean/nitrogen_deficiency/real/nitrogen_deficiency_maize_2_roboflow_real_3ddd310b.jpg,maize_2_roboflow,5,5,nitrogen_deficiency,nitrogen_deficiency,0.9478582739830016,5,5,5
clean/northern_corn_leaf_blight/real/northern_corn_leaf_blight_maize_africa_real_70519814.jpg,maize_africa,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.8356409668922424,6,6,6
clean/fall_armyworm/real/fall_armyworm_maize_africa_real_66650766.jpg,maize_africa,1,1,fall_armyworm,fall_armyworm,0.8725290894508362,1,1,1
clean/fall_armyworm/real/fall_armyworm_maize_africa_real_46877409.jpg,maize_africa,1,1,fall_armyworm,fall_armyworm,0.8481130599975586,1,1,1
clean/healthy/real/healthy_maize_desease_v1.1_real_2686.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.8173048496246338,3,3,3
clean/healthy/real/healthy_maize_africa_v1.2_real_514.jpg,maize_africa_v1.2,3,3,healthy,healthy,0.813292384147644,3,3,3
clean/common_rust/lab/common_rust_maize_desease_lab_56312153.jpg,maize_desease,0,0,common_rust,common_rust,0.9014564752578736,0,0,0
clean/gray_leaf_spot/lab/gray_leaf_spot_cropdg_lab_25366301.jpg,cropdg,2,2,gray_leaf_spot,gray_leaf_spot,0.8259820938110352,2,2,2
clean/healthy/real/healthy_maize_desease_v1.1_real_1342.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.8092051148414612,3,3,3
clean/lethal_necrosis/real/lethal_necrosis_maize_africa_real_64816891.jpg,maize_africa,4,4,lethal_necrosis,lethal_necrosis,0.8067545294761658,4,4,4
clean/lethal_necrosis/real/lethal_necrosis_maize_africa_real_68927125.jpg,maize_africa,4,4,lethal_necrosis,lethal_necrosis,0.8206427097320557,4,4,4
clean/healthy/real/healthy_maize_desease_v1.1_real_5035.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.817883312702179,3,3,3
clean/fall_armyworm/real/fall_armyworm_multi_desease_real_53033260.jpg,multi_desease,1,1,fall_armyworm,fall_armyworm,0.8703572750091553,1,1,1
clean/common_rust/lab/common_rust_multi_desease_lab_79942174.jpg,multi_desease,0,0,common_rust,common_rust,0.9126561284065248,0,0,0
clean/lethal_necrosis/real/lethal_necrosis_maize_africa_real_52856249.jpg,maize_africa,4,4,lethal_necrosis,lethal_necrosis,0.8447703123092651,4,4,4
clean/northern_corn_leaf_blight/real/northern_corn_leaf_blight_maize_africa_real_13243369.jpg,maize_africa,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.8380681276321411,6,6,6
clean/fall_armyworm/real/fall_armyworm_maize_africa_real_33748778.jpg,maize_africa,1,1,fall_armyworm,fall_armyworm,0.8594388961791992,1,1,1
clean/northern_corn_leaf_blight/real/northern_corn_leaf_blight_maize_africa_real_88677806.jpg,maize_africa,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.8332773447036743,6,6,6
clean/northern_corn_leaf_blight/real/northern_corn_leaf_blight_maize_desease_real_79602668.jpg,maize_desease,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.5583906173706055,6,6,3
clean/northern_corn_leaf_blight/real/northern_corn_leaf_blight_maize_africa_real_90146009.jpg,maize_africa,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.8342857360839844,6,6,6
clean/common_rust/lab/common_rust_maize_desease_lab_46449804.jpg,maize_desease,0,0,common_rust,common_rust,0.9089704751968384,0,0,0
clean/gray_leaf_spot/real/gray_leaf_spot_maize_field_real_14678874.jpg,maize_field,2,2,gray_leaf_spot,gray_leaf_spot,0.9280474185943604,2,2,2
clean/healthy/real/healthy_maize_desease_v1.1_real_4632.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.832910418510437,3,3,3
clean/fall_armyworm/real/fall_armyworm_maize_africa_real_68583594.jpg,maize_africa,1,1,fall_armyworm,fall_armyworm,0.8591663241386414,1,1,1
clean/healthy/real/healthy_maize_africa_v1.2_real_911.jpg,maize_africa_v1.2,3,3,healthy,healthy,0.7958742380142212,3,3,3
clean/common_rust/lab/common_rust_multi_desease_lab_93808615.jpg,multi_desease,0,0,common_rust,common_rust,0.9058786630630492,0,0,0
clean/healthy/real/healthy_cropdg_real_985.jpg,cropdg,3,3,healthy,healthy,0.8205564618110657,3,3,3
clean/fall_armyworm/real/fall_armyworm_multi_desease_real_24439132.jpg,multi_desease,1,1,fall_armyworm,fall_armyworm,0.8320964574813843,1,1,1
clean/common_rust/lab/common_rust_maize_desease_lab_41464019.jpg,maize_desease,0,0,common_rust,common_rust,0.8996207118034363,0,0,0
clean/lethal_necrosis/real/lethal_necrosis_maize_africa_real_35276582.jpg,maize_africa,4,4,lethal_necrosis,lethal_necrosis,0.7061139345169067,4,4,4
clean/healthy/real/healthy_maize_africa_v1.2_real_1680.jpg,maize_africa_v1.2,3,3,healthy,healthy,0.8077321648597717,3,3,3
clean/common_rust/lab/common_rust_multi_desease_lab_73409901.jpg,multi_desease,0,0,common_rust,common_rust,0.907711625099182,0,0,0
clean/healthy/real/healthy_maize_africa_v1.2_real_1747.jpg,maize_africa_v1.2,3,3,healthy,healthy,0.8113135695457458,3,3,3
clean/northern_corn_leaf_blight/real/northern_corn_leaf_blight_maize_africa_real_77627759.jpg,maize_africa,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.8327717781066895,6,6,6
clean/lethal_necrosis/real/lethal_necrosis_maize_africa_real_33495949.jpg,maize_africa,4,4,lethal_necrosis,lethal_necrosis,0.8401344418525696,4,4,4
clean/fall_armyworm/real/fall_armyworm_corn_leaf_roboflow_real_18518008.jpg,corn_leaf_roboflow,1,1,fall_armyworm,fall_armyworm,0.4937068223953247,3,1,1
clean/healthy/real/healthy_maize_desease_v1.1_real_2962.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.8168259263038635,3,3,3
clean/gray_leaf_spot/real/gray_leaf_spot_maize_field_real_16984944.jpg,maize_field,2,2,gray_leaf_spot,gray_leaf_spot,0.9285770654678344,2,2,2
clean/healthy/real/healthy_maize_desease_v1.1_real_4447.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.8221825361251831,3,3,3
clean/healthy/real/healthy_corn_leaf_roboflow_real_97312860.jpg,corn_leaf_roboflow,3,3,healthy,healthy,0.8100159168243408,3,3,3
clean/northern_corn_leaf_blight/lab/northern_corn_leaf_blight_cropdg_lab_962.jpg,cropdg,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.8205934762954712,6,6,6
clean/healthy/real/healthy_maize_africa_v1_real_429.jpg,maize_africa_v1,3,3,healthy,healthy,0.8095974922180176,3,3,3
clean/common_rust/lab/common_rust_maize_desease_lab_51843198.jpg,maize_desease,0,0,common_rust,common_rust,0.9065325260162354,0,0,0
clean/northern_corn_leaf_blight/lab/northern_corn_leaf_blight_cropdg_lab_708.jpg,cropdg,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.7800921201705933,6,6,6
clean/healthy/real/healthy_maize_desease_v1.1_real_2479.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.8213218450546265,3,3,3
clean/healthy/real/healthy_maize_desease_v1.1_real_22.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.8196955323219299,3,3,3
clean/healthy/real/healthy_corn_leaf_roboflow_real_29561263.jpg,corn_leaf_roboflow,3,3,healthy,healthy,0.8164088129997253,3,3,3
clean/healthy/real/healthy_maize_africa_v1.2_real_1780.jpg,maize_africa_v1.2,3,3,healthy,healthy,0.8044111728668213,3,3,3
clean/phosphorus_deficiency/real/phosphorus_deficiency_maize_deficiency_scanner_roboflow_real_88545845.jpg,maize_deficiency_scanner_roboflow,7,7,phosphorus_deficiency,phosphorus_deficiency,0.7882065176963806,7,7,7
clean/lethal_necrosis/real/lethal_necrosis_multi_desease_real_47204790.jpeg,multi_desease,4,4,lethal_necrosis,lethal_necrosis,0.8441253900527954,4,4,4
clean/lethal_necrosis/real/lethal_necrosis_multi_desease_real_24689805.jpeg,multi_desease,4,4,lethal_necrosis,lethal_necrosis,0.83067786693573,4,4,4
clean/healthy/real/healthy_maize_desease_v1.1_real_308.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.8104422092437744,3,3,3
clean/lethal_necrosis/real/lethal_necrosis_multi_desease_real_16302614.jpeg,multi_desease,4,4,lethal_necrosis,lethal_necrosis,0.8406451940536499,4,4,4
clean/common_rust/lab/common_rust_maize_desease_lab_42958035.jpg,maize_desease,0,0,common_rust,common_rust,0.9052203297615052,0,0,0
clean/phosphorus_deficiency/real/phosphorus_deficiency_corn_leaf_roboflow_real_93636028.jpg,corn_leaf_roboflow,7,7,phosphorus_deficiency,phosphorus_deficiency,0.943457007408142,7,7,7
clean/gray_leaf_spot/lab/gray_leaf_spot_cropdg_lab_39713373.jpg,cropdg,2,6,gray_leaf_spot,northern_corn_leaf_blight,0.444815069437027,2,6,6
clean/lethal_necrosis/real/lethal_necrosis_multi_desease_real_45867964.jpeg,multi_desease,4,4,lethal_necrosis,lethal_necrosis,0.8400089740753174,4,4,4
clean/healthy/real/healthy_maize_desease_v1.1_real_2278.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.8235289454460144,3,3,3
clean/northern_corn_leaf_blight/real/northern_corn_leaf_blight_maize_africa_real_52428424.jpg,maize_africa,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.8326795697212219,6,6,6
clean/northern_corn_leaf_blight/real/northern_corn_leaf_blight_maize_desease_real_77802399.jpg,maize_desease,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.8377970457077026,6,6,6
clean/lethal_necrosis/real/lethal_necrosis_maize_africa_real_56246914.jpg,maize_africa,4,4,lethal_necrosis,lethal_necrosis,0.8473466634750366,4,4,4
clean/lethal_necrosis/real/lethal_necrosis_maize_africa_real_51104099.jpg,maize_africa,4,4,lethal_necrosis,lethal_necrosis,0.8397321701049805,4,4,4
clean/northern_corn_leaf_blight/real/northern_corn_leaf_blight_maize_africa_real_52454718.jpg,maize_africa,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.8352533578872681,6,6,6
clean/northern_corn_leaf_blight/real/northern_corn_leaf_blight_maize_africa_real_92900819.jpg,maize_africa,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.825910747051239,6,6,6
clean/common_rust/lab/common_rust_multi_desease_lab_72685588.jpg,multi_desease,0,0,common_rust,common_rust,0.9053986668586732,0,0,0
clean/lethal_necrosis/real/lethal_necrosis_maize_africa_real_74933187.jpg,maize_africa,4,4,lethal_necrosis,lethal_necrosis,0.8336809873580933,4,4,4
clean/lethal_necrosis/real/lethal_necrosis_multi_desease_real_44522177.jpeg,multi_desease,4,4,lethal_necrosis,lethal_necrosis,0.8274111151695251,4,4,4
clean/northern_corn_leaf_blight/real/northern_corn_leaf_blight_maize_africa_real_97682397.jpg,maize_africa,6,6,northern_corn_leaf_blight,northern_corn_leaf_blight,0.8222867250442505,6,6,6
clean/common_rust/lab/common_rust_maize_desease_lab_84734028.jpg,maize_desease,0,0,common_rust,common_rust,0.9018658399581908,0,0,0
clean/lethal_necrosis/real/lethal_necrosis_maize_africa_real_91564296.jpg,maize_africa,4,4,lethal_necrosis,lethal_necrosis,0.8432880640029907,4,4,4
clean/healthy/real/healthy_maize_desease_v1.1_real_5142.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.8214931488037109,3,3,3
clean/healthy/real/healthy_maize_desease_v1.1_real_2820.jpg,maize_desease_v1.1,3,3,healthy,healthy,0.8170238733291626,3,3,3
clean/gray_leaf_spot/real/gray_leaf_spot_maize_leaf_roboflow_real_0521bce7.jpg,maize_leaf_roboflow,2,2,gray_leaf_spot,gray_leaf_spot,0.9211885333061218,2,2,2
clean/lethal_necrosis/real/lethal_necrosis_maize_africa_real_48356948.jpg,maize_africa,4,4,lethal_necrosis,lethal_necrosis,0.8427901864051819,4,4,4
